,review_text,verified_purchase,word_count
1639,love vaselin soft feel love fact multipl much improv good price rang,False,12
1640,chronic dri lip think flaki dri tri mani varieti chapstick came back vaselin thing leav feel hydrat healthi chapstick would dri even vaselin jot,False,24
1641,alway great versatil lip elbow knee heel econom,False,8
1642,amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz feel soft stop wont brand x,False,19
1643,time howev sinc newer one came round design never wear anymor sinc irrit like crazi go red dri,False,18
1644,tri shampoo alway l oreal elviv colour hair want chang soon realiz made mistak shampoo silicon went hairdress usual appoint colour cut hairdress ask shampoo hair bad condit hair strip colour tresemm heat defenc spray year never problem shame shampoo good,False,41
1645,amaz cant rate enough got gift stop smell scent absolut amaz exfoli amaz feel soft stop wont brand x,False,19
1646,luxuri cream love smell gave bodi love glow someon comment let know put face,False,14
1647,impress tan lotion sticki could bear feel sticki bodi long shower lotion would taken long dri recommend,False,17
1648,great exfoli properti fluff end everywher wear dark colour cloth go make like dandruff,False,14
1649,drink tea long time latest deliveri tast differ like tast thought go tea chang differ tea still favourit drink,False,19
1650,bought friend love smell never normal fabric condition go back x,False,11
1651,one best shower soap ever loveliest smell imagin highli recommend,False,10
1652,time favourit soften never smelt anyth nice last long time happi custom,False,12
1653,buy veg stock cube big batch week bought strong flavour sure bland recip good need look start look elsewher,False,19
1654,love year smell love start end,False,6
1655,one favourit scent howev recent notic condition longer pink colour scent dramat chang someon pleas explain disappoint,False,17
1656,normal buy persil colour powder seem unavail decid tri impress got wash reason clean remov stain babi nappi cream smell unpleas overpow even extra rins fabric condition need powder tab cloth dri cardboard hard creas buy,False,36
1657,soften forev colour chang smell nice happen,False,7
1658,great ever alway soup best anyon,False,6
1659,sinc discov smell never chang got shop week differ smell shame favourit say new fragranc blend broke fix,False,18
1660,bring bk surf gem good vaul money easi,False,8
1661,wife love good shower gel one say leav super soft littl squeez whole bodi smell incred,False,16
1662,bought daughter,True,2
1663,feel like dilut peopl prefer mild scent love fabric condition,True,10
1664,lot realli good surprisingli cheap,True,5
1665,good,True,1
1666,say protect hair blow dri,True,5
1667,worth money excel well packag,True,5
1668,realli good price,True,3
1669,fine littl process hair long problem extra bodi dri caus frizz serum make flat lank first style spray done either protect dri also give nice bounc style wish found long time ago highli recommend anyon heat style hair,True,38
1670,oddli enough felt like unblock gradual day pleas,True,8
1671,realli good size make cloth smell nice,True,7
1672,excel valu,True,2
1673,nice say,True,2
1674,smell great,True,2
1675,spell nice cleaner good,True,4
1676,great,True,1
1677,last year pack great valu,True,5
1678,smell nice minut work sever past week bo never brand stuck can,False,12
1679,smell love,True,2
1680,ad recent amazon pantri order good offer price great lamin tile floor leav nice subtl streak free shine love fresh scent seem last day clean,False,25
1681,well love whole famili henc purchas,True,6
1682,normal complain look like cut lid bin,True,7
1683,love great hair,True,3
1684,love stuff liter clean anyth,True,5
1685,bought prime food packag good hellmann alway,True,7
1686,pack good l actual consum,True,5
1687,shine well clean,True,3
1688,would wash without,True,3
1689,smell realli nice would buy,True,5
1690,describ,True,1
1691,nice scent larg bottl seem last base smallest dosag recommend cloth long last scent notic softer noth market statement believ worthwhil purchas,True,22
1692,great,True,1
1693,said bottl,True,2
1694,alway one price great,True,4
1695,might suitabl sensit one keep scent long time even beat lenor intens imho also one keep scent week,True,18
1696,good,True,1
1697,famili like,True,2
1698,spray everi time dri hair protect beauti help style love scent overpow,True,12
1699,pleas aroma launder cloth ect valu money,True,7
1700,tast fine,False,2
1701,melt easili sauc overli salti,False,5
1702,disappoint size seem small ice cream funni textur melt mouth substanc flavour cone delici crispi although chocol bottom like origin cornetto wont buy prefer new vegan magnum,False,27
1703,would good point cif test anim nope,False,7
1704,quit happili buy instead usual cornetto flavour great ice cream textur differ realli good cone quit nice classic cornetto still tasti,False,21
1705,grandchildren love lolli unfortun prefer green one go first would even better sold packet lime flavour,False,16
1706,sinc real thing welcom treat,False,5
1707,love shower gel great sensit pleasant fragranc lather nice,False,9
1708,im coeliac intoler cow milk huge sweet tooth ive found amaz vegan ice cream altern ocado sell number delici one also love tesco gluten dairi free cornetto howev super excit tri especi amaz review top cover nut chocol cone thick crispi howev none bit quit enough hide aw tast ice cream cant even describ bland flavour aw one creami ice cream like like frozen whip soya milk remov flavour enjoy eat chocol nut part cone cring way ice cream part cant understand rave review vegan magnum howev spot delici,False,89
1709,dissapoint capsul previou version ultra two compart great capsul dissolv complet without leav trace leav small white trail dark cloth,False,20
1710,find wipe get make easili far superior wipe alon,False,9
1711,great tast gluten free vegan palm oil highli recommend,False,9
1712,excit purchas react usual dairi brand cone love ice cream nice enough feel treat creami feel textur ice cream near enough eat enjoy without reaction littl smaller full size cornetto ok keep calori would like choc lump bottom cone alreadi order second box,False,43
1713,amaz like origin cornetto vegan im realli impress,False,8
1714,whole famili love bovril daili toast morn year old love alway ask,False,12
1715,content bottl love howev tri get squeezi bottl challeng strength endur buy helmann light mayo never bottl want risk bone break tri get content bottl,False,25
